コード,市区町村名,人数,獲得比率,距離
08229,稲敷市,148,0.000,103.4
31201,鳥取市,147,0.000,492.7
27226,藤井寺市,147,0.000,369.1
20214,茅野市,145,0.000,140.0
15204,三条市,144,0.000,250.0
40231,那珂川市,143,0.000,862.0
09206,日光市,143,0.000,169.9
25209,甲賀市,142,0.000,309.7
11242,日高市,142,0.000,67.2
28228,加東市,141,0.000,414.5
28107,神戸市須磨区,139,0.000,411.2
38401,伊予郡松前町,139,0.000,647.5
15107,新潟市西区,138,0.000,287.0
01104,札幌市白石区,138,0.000,875.6
43105,熊本市北区,137,0.000,859.0
13421,小笠原村,137,0.005,951.3
08214,高萩市,137,0.000,188.0
15103,新潟市中央区,136,0.000,291.6
20215,塩尻市,135,0.000,171.6
36201,徳島市,133,0.000,483.2
18201,福井市,133,0.000,317.2
44204,日田市,133,0.000,822.4
27224,摂津市,132,0.000,366.1
47324,中頭郡読谷村,132,0.000,1498.5
46203,鹿屋市,131,0.000,915.6
26207,城陽市,131,0.000,345.5
34102,広島市東区,130,0.000,649.8
20205,飯田市,130,0.000,137.4
29210,香芝市,129,0.000,362.4
21203,高山市,129,0.000,227.2
24208,名張市,128,0.000,322.3
23224,知多市,125,0.000,246.9
08210,下妻市,124,0.000,104.2
12236,香取市,124,0.000,108.5
23214,蒲郡市,123,0.000,215.6
12424,長生郡白子町,122,0.001,76.0
45203,延岡市,121,0.000,789.4
15102,新潟市東区,121,0.000,292.5
01207,帯広市,121,0.000,885.5
40224,福津市,121,0.000,847.4
27143,堺市東区,121,0.000,376.6
29206,桜井市,120,0.000,347.6
20207,須坂市,120,0.000,179.3
16322,中新川郡上市町,120,0.001,238.7
01224,千歳市,120,0.000,852.5
22424,榛原郡吉田町,119,0.000,132.1
23234,北名古屋市,119,0.000,243.3
44203,中津市,118,0.000,801.3
37386,綾歌郡宇多津町,118,0.001,534.6
37201,高松市,117,0.000,515.9
20220,安曇野市,117,0.000,190.9
09342,芳賀郡益子町,117,0.000,136.6
07208,喜多方市,117,0.000,268.0
21219,郡上市,116,0.000,241.0
01581,勇払郡厚真町,116,0.001,849.6
11348,比企郡鳩山町,115,0.001,76.6
08207,結城市,115,0.000,108.6
47205,宜野湾市,114,0.000,1508.3
40216,小郡市,114,0.000,851.6
10521,邑楽郡板倉町,113,0.001,101.5
08226,那珂市,113,0.000,151.4
26110,京都市山科区,113,0.000,341.0
17210,白山市,112,0.000,282.4
12421,長生郡一宮町,112,0.001,74.2
32201,松江市,112,0.000,588.8
20485,北安曇郡白馬村,112,0.000,217.0
27213,泉佐野市,111,0.000,399.6
08309,東茨城郡大洗町,111,0.001,141.0
19208,南アルプス市,110,0.000,114.6
06210,天童市,110,0.000,346.3
27382,南河内郡河南町,110,0.000,367.8
42202,佐世保市,109,0.000,932.4
13381,三宅島三宅島三宅村,109,0.004,137.2
01234,北広島市,109,0.000,866.3
27116,大阪市生野区,108,0.000,372.6
34106,広島市安佐北区,107,0.000,648.4
21221,海津市,107,0.000,266.3
