コード,市区町村名,人数,獲得比率,距離
06202,米沢市,381,0.000,305.8
27301,三島郡島本町,377,0.001,315.9
15104,新潟市江南区,376,0.000,293.2
03206,北上市,373,0.000,484.8
31202,米子市,372,0.000,514.6
23208,津島市,369,0.001,212.8
11385,児玉郡上里町,369,0.001,113.5
12218,勝浦市,368,0.002,105.8
28216,高砂市,360,0.000,395.5
01207,帯広市,360,0.000,909.0
30206,田辺市,360,0.000,353.5
01224,千歳市,357,0.000,870.9
23226,尾張旭市,355,0.000,187.8
43104,熊本市南区,353,0.000,824.5
10384,甘楽郡甘楽町,351,0.003,110.6
21209,羽島市,351,0.000,218.3
06212,尾花沢市,349,0.001,392.2
07421,河沼郡会津坂下町,347,0.002,268.1
03215,奥州市,340,0.000,474.8
29209,生駒市,339,0.000,314.2
27144,堺市西区,339,0.000,341.2
23233,清須市,338,0.000,205.1
27143,堺市東区,338,0.000,334.6
23501,額田郡幸田町,337,0.001,180.9
23238,長久手市,337,0.000,185.4
40101,北九州市門司区,337,0.000,759.3
07207,須賀川市,336,0.000,253.9
16202,高岡市,333,0.000,257.1
39205,土佐市,333,0.001,559.5
26211,京田辺市,332,0.000,306.7
11408,大里郡寄居町,329,0.001,99.5
10212,みどり市,328,0.001,142.9
23112,名古屋市南区,328,0.000,198.5
10521,邑楽郡板倉町,327,0.002,120.7
03205,花巻市,327,0.000,498.8
22223,御前崎市,325,0.001,110.0
40223,古賀市,325,0.000,805.0
35213,美祢市,324,0.001,725.3
11301,北足立郡伊奈町,321,0.001,97.5
10211,安中市,321,0.000,127.1
25202,彦根市,320,0.000,258.7
01109,札幌市手稲区,318,0.000,896.1
02210,平川市,316,0.001,605.9
28208,相生市,315,0.001,426.1
22137,浜松市天竜区,313,0.001,109.9
28106,神戸市長田区,312,0.000,365.8
27214,富田林市,311,0.000,331.1
26111,京都市西京区,309,0.000,312.5
23215,犬山市,308,0.000,192.7
27216,河内長野市,308,0.000,333.6
23209,碧南市,307,0.000,195.3
10210,富岡市,306,0.000,115.0
30203,橋本市,305,0.000,335.2
06204,酒田市,304,0.000,418.9
01110,札幌市清田区,302,0.000,882.3
22304,賀茂郡南伊豆町,299,0.003,67.9
11465,北葛飾郡松伏町,299,0.001,102.2
40345,糟屋郡新宮町,297,0.000,810.3
21216,瑞穂市,295,0.000,221.2
02206,十和田市,294,0.000,617.7
15106,新潟市南区,294,0.000,282.1
32202,浜田市,293,0.000,630.5
42202,佐世保市,291,0.000,890.4
08231,桜川市,290,0.001,151.6
27209,守口市,290,0.000,326.6
46215,薩摩川内市,287,0.000,896.4
45202,都城市,286,0.000,834.8
38202,今治市,285,0.000,580.2
27121,大阪市東住吉区,285,0.000,332.7
22221,湖西市,284,0.000,153.9
27213,泉佐野市,284,0.000,357.6
27115,大阪市東成区,283,0.000,329.6
10523,邑楽郡千代田町,282,0.002,113.9
36205,吉野川市,280,0.000,461.1
23236,みよし市,278,0.000,182.4
40134,福岡市南区,278,0.000,818.5
12423,長生郡長生村,277,0.002,116.0
35201,下関市,277,0.000,751.1
47215,南城市,277,0.000,1477.5
11326,入間郡毛呂山町,276,0.001,80.3
01203,小樽市,275,0.000,896.2
22301,賀茂郡東伊豆町,275,0.001,45.6
42204,諫早市,274,0.000,871.9
26107,京都市南区,273,0.000,308.2
32206,安来市,272,0.001,536.3
10209,藤岡市,271,0.000,108.5
12235,匝瑳市,271,0.000,141.2
38213,四国中央市,270,0.000,530.3
43213,宇城市,269,0.000,825.7
43105,熊本市北区,269,0.000,817.0
26201,福知山市,269,0.000,367.5
11362,秩父郡皆野町,269,0.002,94.1
23204,瀬戸市,267,0.000,179.7
20321,北佐久郡軽井沢町,267,0.000,133.0
27220,箕面市,266,0.000,331.5
24216,伊賀市,265,0.000,271.4
23224,知多市,265,0.000,205.0
09216,下野市,264,0.000,148.3
40132,福岡市博多区,264,0.000,814.4
01210,岩見沢市,264,0.000,915.4
